UserId:ItemId,Rating
5a314e477b:0b7d6a161e,4.24752194504644
65863a333e:b03c96ae95,4.247729512128395
ea4a640ee8:b03c96ae95,4.247267428711365
4a462b00a3:b03c96ae95,4.24782277001879
df1925cabe:8be0f9bdd2,4.247614602022217
52f832378c:8be0f9bdd2,4.2474229794849325
c7abc90288:8be0f9bdd2,4.248055624537996
026bbdda8f:8be0f9bdd2,4.24815627901039
2dd00f4732:a4a2208915,4.247592280553589
81ea9ed40d:a4a2208915,4.247771396200707
c58fdd36e9:a4a2208915,4.247684188636266
a2cfbe2fdf:a4a2208915,4.248070660087319
b1dc9e599c:a4a2208915,4.2471341942085425
a42cfbf563:ef52726391,4.24781414276554
b0cb992b8c:150f61ba17,4.247631532003745
81aa308e9a:150f61ba17,4.247780290787623
c33371937e:150f61ba17,4.2475758983751355
e2b8aa5153:150f61ba17,4.247300234120924
6de64cd2f4:150f61ba17,4.247474274233054
e575a406be:150f61ba17,4.247787261286157
b51e345632:150f61ba17,4.247416954748701
6f063124cf:150f61ba17,4.247403953053989
0e822f21e6:150f61ba17,4.247479139196612
f79ba71507:150f61ba17,4.248087050873423
15ca9f7d93:150f61ba17,4.247652683747894
e226c1587a:150f61ba17,4.248052667590682
eed0f2241f:150f61ba17,4.247524262660214
91819bc4d1:150f61ba17,4.247604590466638
6cf52212c0:150f61ba17,4.247455874338929
1c45fd2cab:150f61ba17,4.247779960413801
60848b9674:150f61ba17,4.247738268688102
092ed48aee:150f61ba17,4.2476242243236
b993a0057f:150f61ba17,4.24768566269119
a31d02ff77:150f61ba17,4.248232774365603
0fc259888c:150f61ba17,4.247696623513038
31cb01e219:150f61ba17,4.247526244836496
5623a5aedc:150f61ba17,4.2477657646625735
e2a1b7411e:150f61ba17,4.247860827003457
3e32ed9418:150f61ba17,4.247468283422922
2e2d4de7c4:150f61ba17,4.247531916919484
b30b01fb7b:150f61ba17,4.247537889797912
043b8f541c:b77182a73d,4.247915385032363
adbe2a4f29:b77182a73d,4.247849677574509
d2efd8d4a7:554dbc7ce2,4.24757110286966
8e51cd3a16:adb5cc934b,4.247666570319242
6f125d25be:adb5cc934b,4.24755365798039
6e99e74601:3a23f54edf,4.247770771117382
2c3487ac6a:e7abe335f6,4.247622332851287
ca11e38e22:ee0d7ccb0f,4.247459116794267
750b2075cc:1fcb7c4d1f,4.24772551206674
db37e569a4:7d423bffc6,4.24756114664156
caa66885a9:7d423bffc6,4.247927206849898
c39b07a1c9:7d423bffc6,4.247524614621936
27f0a18d2a:8b4eebe4b7,4.247574731381846
2654393df8:25a3c6f998,4.247557486737326
b69eddabcd:25a3c6f998,4.247747342009605
471ccdcab1:25a3c6f998,4.247754204734946
8bad9641e2:25a3c6f998,4.247645499372103
48db80ee5d:25a3c6f998,4.2477270605775574
83b208ef22:25a3c6f998,4.247480613569722
8f18d8f146:25a3c6f998,4.247746726425223
8ee2dadcb9:25a3c6f998,4.247678955067405
128ac79683:adee0c7022,4.24764286262365
1ef39f242a:adee0c7022,4.24772508686745
515f7759e4:c0ed3ac268,4.2476145607159275
14d4130e58:ddc38b790d,4.247617857776657
abc034e088:ddc38b790d,4.2478772697806875
9e2c50f319:ddc38b790d,4.2478502403467315
fee2e054b3:ddc38b790d,4.247724872968947
029c0b1a4d:ddc38b790d,4.247719632320981
80f7d76a07:ddc38b790d,4.247503613608777
20d197e3df:956c5f450c,4.24754745934478
41fa3e129b:511c59dd9d,4.247697722921875
a1930b7b68:81013010ee,4.247446641961142
54a02b388e:7f6149e567,4.247532809203062
69b22bf055:7f6149e567,4.247698918951567
bf67fb05f6:147ae832d6,4.2476756010641505
572bea0ce1:99df26dee1,4.247799974702777
b19c8f3e7b:dedde4edc4,4.247582708894019
eef70e2981:dedde4edc4,4.247455314095286
c157c561c6:dedde4edc4,4.247480534281548
e49a144e36:dedde4edc4,4.247528354301249
304c5f381f:99df26dee1,4.247294360138877
a949117d65:99df26dee1,4.247526523426103
28eae5d9e9:99df26dee1,4.2479489298326465
a56c6fb001:99df26dee1,4.247869971604226
9e059578db:99df26dee1,4.247906264411415
2cdec2a67f:99df26dee1,4.247711017737655
f8ccdfb67b:99df26dee1,4.247587615960337
dbda6556ce:99df26dee1,4.247676794486348
c20fab43bd:99df26dee1,4.248083147368029
0bcea866db:051f535250,4.247364971207675
a2cfbe2fdf:051f535250,4.247779263182016
b9cc525106:f54a3552ca,4.247559735181242
ba5d192f9e:a026e381a6,4.247605674854956
97deec4826:c8be3c0c5e,4.247594649317895
19a360ed98:428feef0d0,4.247485101984437
50be0a0890:b5cc37b539,4.247981553375032
0a3fa50984:b5cc37b539,4.247500071501396
e3cad1b771:b5cc37b539,4.247902294226649
dbc2f8281b:4f25b5f57d,4.247812656144347
d0e22a57c2:4f25b5f57d,4.247591356530015
9c3907da9e:4f25b5f57d,4.2473713813127185
86291d5dd5:4f25b5f57d,4.247709252717267
4b16fb4e21:1e0042a313,4.247630650860631
a201c230b8:1e0042a313,4.247734334887317
3fe117b1cc:1e0042a313,4.247610286237781
caf5c7f4d6:1e0042a313,4.247580265041005
025dfd6e3e:1e0042a313,4.247756913326925
debd6867b4:1e0042a313,4.247649695746306
8851a9f246:c03cdcd3a7,4.247401207351273
15daa1bbb0:1e0042a313,4.247280890830031
ca7ccc4042:1e0042a313,4.247604906297772
77809143e8:1e0042a313,4.247219184956855
a3a91a6f46:9a313d6970,4.247684807599729
d0e2842aa1:1e0042a313,4.247046062908059
4146159a6d:1e0042a313,4.247849054124455
491cb4672d:1e0042a313,4.247789964977136
ac508d5082:1e0042a313,4.247526466785854
4ec1ea224b:1e0042a313,4.24760545866181
aa376469bf:1e0042a313,4.247945307677043
cef09f6126:1e0042a313,4.247389508026078
83b0b4ef82:1e0042a313,4.24717807701143
238cf40892:1e0042a313,4.247743590579716
83a429bcba:f7c92dd64b,4.247319700416738
57b4f56f19:1e0042a313,4.247856443138217
33efe0dc00:6eda7ff771,4.24714459661693
5bef6d6cf3:6eda7ff771,4.247703860582192
81668f9856:68efbd1b4b,4.247712194534654
455afb7c63:6eda7ff771,4.247509388367188
14fa896fd9:6eda7ff771,4.2474229402990815
a4a8e44f0e:6eda7ff771,4.247761962546839
ccb302cfca:6eda7ff771,4.247860012859087
fc3572a405:6eda7ff771,4.247808885181991
a5d7675a62:6eda7ff771,4.247936158445354
5d198911da:6eda7ff771,4.247823453966448
f8ac608d54:6eda7ff771,4.2475617636724845
db38dde30e:6eda7ff771,4.2474738019949925
583e274725:6eda7ff771,4.247957337226434
dcdd254f88:6eda7ff771,4.247751313134959
f02f9d3387:6eda7ff771,4.247587039630467
ce64c1d487:6eda7ff771,4.2473947379172925
6ba0c929b4:6eda7ff771,4.247575649826914
54b713876a:6eda7ff771,4.2477959231028315
b981f13cf3:6eda7ff771,4.247947328234642
6b71404383:6eda7ff771,4.247584281248802
97ca891f39:ce9195f89b,4.247582606863337
ee4b56d7f0:6eda7ff771,4.247885406436542
baefe0a8aa:ce9195f89b,4.247774389927151
5e8e237e34:6eda7ff771,4.247795423066637
eb2135fa7f:ce9195f89b,4.247617902542595
7de7b8f27e:6eda7ff771,4.247476080917123
e7445e0bfc:6eda7ff771,4.247584094060791
ec473a11b2:e16708c684,4.247891045021166
fa1b7e9b1d:e16708c684,4.247686569486169
74edc0ce8f:361745bfb6,4.247996009104925
5bef6d6cf3:361745bfb6,4.2475443515520945
aa13ab4331:6eda7ff771,4.24726472471368
412ed9e9b8:6eda7ff771,4.247595572409619
ff02d11aa7:6eda7ff771,4.247726536943099
fe4ef3c662:6eda7ff771,4.247720415771988
2881d06f21:361745bfb6,4.247891957577114
7c5a65c8a4:361745bfb6,4.24818025542715
f6ca6fe5cf:6eda7ff771,4.247549426901635
a8d5da6fcb:6eda7ff771,4.247881331635589
377670146d:361745bfb6,4.247813826914394
8256541e7b:361745bfb6,4.247298944310778
02eb7b48e9:361745bfb6,4.247752477118773
3b64acce2f:361745bfb6,4.247357769601985
c0ea3412a4:361745bfb6,4.248166283365268
7029ba356a:361745bfb6,4.247698032296006
98f2e283b7:361745bfb6,4.247364219727195
cd0ea9603b:361745bfb6,4.248088425797596
e473cd6644:361745bfb6,4.247766349119583
6dfeac646c:361745bfb6,4.247728520492163
2ac5b233fe:361745bfb6,4.247645971603575
f8ac608d54:361745bfb6,4.248268341929765
db38dde30e:361745bfb6,4.247004804737481
5f73284e20:361745bfb6,4.246813439236768
fa740468b3:361745bfb6,4.247254097925301
55585219e5:361745bfb6,4.247380494531911
6ba0c929b4:361745bfb6,4.247369045724531
52b34a05ed:361745bfb6,4.247466429547345
5e8e237e34:361745bfb6,4.247958672171648
7de7b8f27e:361745bfb6,4.247574679979645
f21bbe46f2:361745bfb6,4.247295878700882
5e647cd01c:361745bfb6,4.247021113807262
c96e0a554a:361745bfb6,4.248049389374599
b37630cdea:361745bfb6,4.247038161198744
feb158722f:361745bfb6,4.247655311036698
4930c40263:361745bfb6,4.247237194354779
5bd4cc7016:67b63c8c69,4.247475894401622
3eae42ed5c:67b63c8c69,4.247493768897789
4a85de8eb8:c8872ec137,4.247415202186774
1170142ee2:c8872ec137,4.247393086343973
00b99dcae8:c8872ec137,4.247697679443631
f306f2d9ef:cfc6604e67,4.247457454249891
59ad28c8c9:cfc6604e67,4.247338799972406
1b0eee3214:cfc6604e67,4.247882693590617
0b7ccf53a5:de2b4e3a9e,4.2477060950570715
a3184b2140:de2b4e3a9e,4.247844028543282
0fed403149:de2b4e3a9e,4.247610267588805
8a041e33ef:de2b4e3a9e,4.24758570331488
a9abc1ba53:de2b4e3a9e,4.247587133559259
ff663a5c46:cfc6604e67,4.2472473932081645
eba5bf211f:ebb086be5b,4.248150917631591
c798ab72e7:cfc6604e67,4.247755277658415
c4e80b56d3:9129e2787c,4.247711386621677
ed7bf55212:f2ee0be40c,4.248053246948083
b32e4bd553:cfc6604e67,4.247600676478528
b37b4da3a5:cfc6604e67,4.247396823409923
ec6f8eaba2:f2ee0be40c,4.247934471879395
f6907ea139:f2ee0be40c,4.247194428180971
1ffc8f831f:f2ee0be40c,4.247323994633135
2a4b6d9151:cfc6604e67,4.247718348877253
9c906505a4:7b02e28009,4.247745011952322
dd4a28a613:4a068cb7b6,4.247872845681923
a09f462238:a237471072,4.247254498323841
f2284dd378:cfc6604e67,4.2476948584549135
3f2bf0b279:cfc6604e67,4.247530216019494
6710c6ab4b:cfc6604e67,4.247507180431904
09fce61ce0:cfc6604e67,4.247444623222783
8af2825923:5151227260,4.247500471780504
b571a0b0e2:cfc6604e67,4.247318405742014
b39f48d156:cfc6604e67,4.247556045694559
6d945c9fd7:a237471072,4.247132966044465
59885d579e:cfc6604e67,4.247423227940586
48abe75cc2:a237471072,4.247504438854351
3334d3b2d4:2ad6d00a4b,4.247748478232145
a676a2b936:a237471072,4.247994468648429
566917649d:a237471072,4.247924481958629
8c83f22b5c:a237471072,4.247602636549977
10ac576c85:a237471072,4.248091568141051
658d6e8b44:dd02814787,4.247796576536324
2cb1e0fdcc:20220eafaf,4.247733015170136
e77f5d47b6:a237471072,4.2475310641570605
973a8166e8:20220eafaf,4.24771381075621
eeaaaa54ca:0c65b418ce,4.2476679942589115
8b87693b18:0c65b418ce,4.24761889860412
15250bea74:0c65b418ce,4.247507002439622
05da81888e:92e57cdeca,4.247866348446389
dc23e5b9e4:c9c52d54e1,4.247783260732288
81ab9add2e:a237471072,4.247729774691578
4846f48d95:a237471072,4.247666930319803
949c8e5078:a237471072,4.247522883217122
22418582d5:a854bf0b12,4.247664402516607
dca4fceb8e:a854bf0b12,4.247625986270489
8f019609ff:a854bf0b12,4.247741500222234
92c02b7be0:eb52b1eff6,4.247277835911133
87d06625ff:eb52b1eff6,4.247724717564677
b25f7ad448:eb52b1eff6,4.24776928166172
dacbcbf390:6a7597b02c,4.247497472660504
af5a932c2b:6a7597b02c,4.247572389102736
a9abc1ba53:29fcb76773,4.247771395543629
755bd1fb22:29fcb76773,4.247655849424282
09fbb8f860:29fcb76773,4.247744245448092
a11b946b3b:6a7597b02c,4.24766662460528
d469beb8ae:728a99bdff,4.247739467527371
14be05b28d:728a99bdff,4.247731620713227
5338dc2490:728a99bdff,4.247717692685137
ed493d6d53:728a99bdff,4.2475043909637265
f6ffa5147d:728a99bdff,4.247878971683674
8b35c37bef:1df6fe81aa,4.247759817534941
4253946002:728a99bdff,4.247535991635142
b6af4ec30c:728a99bdff,4.247496000860397
cb9bd9534c:76c945f868,4.247583762789642
d5e3d987e4:9e0f873763,4.24765657011892
7e927b029b:558120fe2b,4.247791489066591
1f571f0ca4:50c4a05629,4.247769423212762
9472d55ac6:c207489539,4.2475485999557
cd2b06f10a:c207489539,4.247817669014197
a8b48559e6:c207489539,4.247438043039761
7d513491f8:c207489539,4.247616817099887
d8d4287532:c207489539,4.24776027287637
e1a26d587a:c207489539,4.247925007845811
d649a87746:a7ad5c9d15,4.247646624699119
3ee893bc3f:a7ad5c9d15,4.247915458557174
ec4c6db1ee:4e0caa76a1,4.24728456685957
03d90976f0:a7ad5c9d15,4.2478568380318
d2706e6239:a7ad5c9d15,4.247550897436592
427e0611ec:a7ad5c9d15,4.247700520497286
0f7a0ec307:a7ad5c9d15,4.247811918900582
2d54da16fa:390903fe0c,4.247302079480967
02662e8bc7:a7ad5c9d15,4.2478345751094135
280f170562:32161f25cc,4.248125523761063
218f1422b9:959ca3d3ef,4.247600664832744
d835983b35:f19ab5e4c2,4.247647212755943
35a991f624:f19ab5e4c2,4.247682716068453
670187eaef:b6ff6ac04a,4.247542522334497
eb771d0f4a:bd2ffa055f,4.247651437194546
b7738ec900:b8a9e599f8,4.247889230400733
ffc263105a:47c4c2ff7a,4.247636676868179
21ba49e3fb:46f7b9b973,4.247973285277841
aca49bfe89:0aab633a0c,4.24736167126909
a9835616eb:0aab633a0c,4.247913552702423
6d91ed983e:0aab633a0c,4.247767786241466
fb5b8cf960:c845cc7d43,4.247661313930482
b9ee8506db:fbae27d49f,4.247793038836504
96d71f4435:7175de0abc,4.2478652861048545
ffb1481017:c240f52b68,4.247771064002151
6e8fb507b5:c240f52b68,4.24766451571845
8c728942a7:c240f52b68,4.247660200134022
5c35992e84:c240f52b68,4.247554390411661
979d624517:c240f52b68,4.247727362498946
1b1d899882:021a276881,4.247485539405423
473f9e4300:021a276881,4.247521449986243
6f4461c5a0:23fe7eff9e,4.247195626448419
667ec92fa5:b2d1a55c19,4.247761545942251
2cfe87fb34:7f282392a8,4.248064186530966
da03db9b1f:7f282392a8,4.247712506197147
93337c421d:7f282392a8,4.24775620569565
8bf9232902:7f282392a8,4.247796630364213
4aee88aa2f:7f282392a8,4.247571448484914
dd339291d1:7f282392a8,4.24745846892972
b0941a3457:d8c2012a92,4.24755094689841
3a112330ff:f27ae39f2e,4.247528746035977
9cdd015fe4:6e937945da,4.2470337412472565
ff02d11aa7:6e937945da,4.247310713569393
1470b92080:6e937945da,4.247622259866299
29a43f07f1:d681a49201,4.247464020879981
1fa6a7c85f:e07254aabf,4.247548438659655
80e451b21f:e07254aabf,4.247862369831892
72fc590326:2fa62dfd01,4.24751580336418
4b52c36a93:e07254aabf,4.247802756363598
83091dfa2c:2fa62dfd01,4.247455945499108
6b8786a639:ab02dd0140,4.24742116763122
3d11014ebc:49947d6bb5,4.247508680941967
8b532da08d:49947d6bb5,4.247579094443026
27f73d50f5:49947d6bb5,4.247551795098002
9b92692745:32c632e95d,4.2476835899077665
4768dc6aa3:32c632e95d,4.247612990982009
5b07167978:32c632e95d,4.2476507481546255
7af5f7a1ff:a048fce6b4,4.247567819280858
08b019fbf7:91fdc95bf6,4.247697200817578
8905efc6eb:dc75c2ef2a,4.247779153917056
9a3a75e5c5:dc75c2ef2a,4.247448788979776
8a376367b4:6fefdaf5f5,4.247630077400386
a044d6ab6e:5c4b7df831,4.24771019403508
a67d6cd903:5c4b7df831,4.247768103111388
0a81e38007:b6fef3f186,4.247565868365444
6f94c3dd2c:b3812afa04,4.247794432043705
4666b4a573:b3812afa04,4.2476461139669865
f375e90732:8ff51ba901,4.247696983053371
92559ebf3f:8ff51ba901,4.24788457849817
3a7cf1c9a0:8ff51ba901,4.247661771829312
3e1435a919:8ff51ba901,4.247065180245384
e142994b25:8ff51ba901,4.248079916559671
06b2fb3a59:8ff51ba901,4.2475422051092115
f47bad6d68:8ff51ba901,4.247303939567452
b3ee416da6:8ff51ba901,4.2477866913840945
3bfb51934b:8ff51ba901,4.247242336360288
c8aee1cc51:900baa6a2a,4.247721817260574
347bec286b:900baa6a2a,4.2477110790321815
26fb1fd672:900baa6a2a,4.247488098285215
00e000cf9b:b264694157,4.247688321935951
686969b129:b04e58d8f0,4.247806205574967
9392d5d697:b04e58d8f0,4.24787105149233
69a64aab41:b04e58d8f0,4.247532097581535
8434d0466e:b04e58d8f0,4.247664281284842
a656ac98da:861bd798c2,4.2475907172247025
039df2fdb0:7faf25313f,4.247729320792124
014f31005d:73920ae035,4.247604874445171
0080427f68:73920ae035,4.247623298484366
e2b8aa5153:73920ae035,4.247622280060713
acf883bdf1:73920ae035,4.24768919054498
e1b5a55c26:73920ae035,4.247658907469812
6a18d88985:73920ae035,4.2477693867657464
2364f61676:73920ae035,4.24748443071162
4c7df1ca19:73920ae035,4.247619715353967
8bdbbc31e7:73920ae035,4.247583691912427
6fcf420aaa:73920ae035,4.247650839623951
e82c16e859:73920ae035,4.247526039388984
85c1f92070:73920ae035,4.247545795174555
1e83e2e4ed:dc343c44e1,4.247648254587966
181858fa26:40e6a99da9,4.247661222389532
c8247dafdf:91268400d7,4.247555460229474
e3236aff3c:91268400d7,4.247978916829579
af6d49e7ba:91268400d7,4.247746701190818
c42211bfe5:3247d8667d,4.248386976399662
225c7a6e60:3247d8667d,4.246741124132497
d27f6fc274:3247d8667d,4.247148495879911
6fb2f28265:c4e2ca7f7a,4.247053166772074
e738adcc5e:c4e2ca7f7a,4.248019288096866
ca854e0271:c4e2ca7f7a,4.2477702784178
732345dd8e:367cf592b6,4.247656326472476
4ded6e85a4:367cf592b6,4.247614592072897
639bce1f37:a375722822,4.248108100501029
6ef628da1d:367cf592b6,4.248336416672809
c42211bfe5:cc9219b045,4.247744676443994
537a6ec2c4:367cf592b6,4.247624374409771
a7852f9d64:3ac1f918b9,4.247450205971655
5958504d4d:3ac1f918b9,4.247638018598551
204e129762:367cf592b6,4.247491008130889
1802908518:367cf592b6,4.247612327153825
828de918e9:367cf592b6,4.247767880489181
e53ec9c201:bd60285b32,4.247358522191871
f4f38ecc76:bd60285b32,4.247553567592441
62bb6fb217:367cf592b6,4.247903176451048
28e9ce0ccb:367cf592b6,4.247140590458455
d1b87b752a:367cf592b6,4.24817208619115
e0df5b9ced:bd60285b32,4.247656471316341
1881aa7b12:367cf592b6,4.247638779115862
281c767ac4:bd60285b32,4.247771184525673
9bb092d9be:367cf592b6,4.247230524422281
8cf05f1964:367cf592b6,4.247471673134443
cedd411680:bd60285b32,4.247902642446517
915821620a:bd60285b32,4.247730230438611
767beb0b26:bd60285b32,4.247821713882991
3299085d2d:367cf592b6,4.247782302141639
00af853f2c:367cf592b6,4.247685170853447
0b85ba700f:367cf592b6,4.247870552901303
0f8df15cb8:367cf592b6,4.247386594188049
564d031d69:246681df9d,4.24751062624552
cf05ed0727:367cf592b6,4.247722414837842
1ef42f61d4:367cf592b6,4.248438551537269
9d49627261:367cf592b6,4.2472213523489115
e8b3bcaf16:367cf592b6,4.247463709475
931ad5f083:367cf592b6,4.2473530105253925
ba5f67e233:367cf592b6,4.247915930028177
298589c524:ab50dbad97,4.247639983618742
f79262b416:ab50dbad97,4.247390690152006
b82847369d:ab50dbad97,4.247967233458936
9ba2f9e34f:b827804114,4.247708031888349
97169462f9:038c9048e5,4.24786108157751
b079ef0a60:ef59fcf441,4.24768058083038
5054da41ce:038c9048e5,4.247317435851417
217a2f9e43:ef59fcf441,4.247637706007745
6032d23e53:9f89fe2c4e,4.247647730668967
3fd87328b5:1cb62eafdf,4.247604001036121
c8efc9741e:1cb62eafdf,4.247856490889618
12060b7467:1cb62eafdf,4.24763430368864
eb323ce040:1cb62eafdf,4.247355809459134
485256910d:5590ce7ec3,4.247748753065286
eb448e7688:5590ce7ec3,4.24768220894334
2155fc6e77:80968a2d03,4.248086292787625
409ddc3e57:80968a2d03,4.247913090931977
2bf6d74c21:80968a2d03,4.247754213491326
ba4720be69:80968a2d03,4.247528426986253
e6e16729a1:80968a2d03,4.247845516316546
ec99d3ed7e:80968a2d03,4.24772964061528
5adfae727a:a5d4a290f1,4.247650660145772
aa34746318:8d8b1836cd,4.2475402157369
d05ef526ef:c26e7e9b82,4.247711067774999
74ad9ca86b:53670a8efe,4.247538730270165
72991b72a3:53670a8efe,4.247695538962728
dc74a356c0:2334550a51,4.247438949932937
0d26c259a3:2334550a51,4.247580961801469
3fa463df4b:27994fab20,4.247556607890217
b7d8894f49:b2fcea5201,4.2475593343176765
953ed27d24:b2fcea5201,4.247896051077488
507ded5060:e95eac13b5,4.24800707318028
fea41ebc21:a2639ff8dc,4.2476094466944785
1b0c9a4ef2:a2639ff8dc,4.247671991827106
6d267e3b8c:eaa6e98b0a,4.247454430849564
d324fd5634:2beeeb87d4,4.247263758836959
ef7680deeb:eaa6e98b0a,4.247783761262297
6855d831d2:eaa6e98b0a,4.247633962176352
e1ffb54a4c:eaa6e98b0a,4.247321676647498
f4e27ef471:52c933cff5,4.247468059469342
85fa033461:eaa6e98b0a,4.247875200927759
c39ec0ed33:d88f66ca3c,4.247356697087341
2e1b05df9e:a2639ff8dc,4.247573011462579
4ef7ec7e87:d88f66ca3c,4.247918038849467
362411bd28:b9fc8f4b4b,4.24768195042905
449f7138bc:d88f66ca3c,4.247512929294323
e3a0ad46e8:c4418d42a6,4.2478159996294025
524760dd94:d88f66ca3c,4.247795545120934
63f92e5f3c:c4418d42a6,4.247655225188097
c92ee275b9:d88f66ca3c,4.247653078365664
7f9f3843e1:b5d2530103,4.247639734439285
2aebdf4110:b5d2530103,4.247897043469523
66441a2270:b5d2530103,4.247791011930949
5acc6aa0e0:b5d2530103,4.2468732382785195
f9a2d79312:109b2205ac,4.247315146899956
507ded5060:d88f66ca3c,4.247464808814568
88fd40da9d:d88f66ca3c,4.247779590753422
b8e4e66bc3:d88f66ca3c,4.247723719063086
e17f95cf34:d88f66ca3c,4.247853400844023
a5f476928c:504e6f5a95,4.247931951667794
1bfc8ab346:109b2205ac,4.247829459873029
d3d027881d:109b2205ac,4.2478716269339385
